Date,AdjustedVolume,MarketCap,AdjustedOpenPrice,AdjustedLowPrice,AdjustedHighPrice,AdjustedClosePrice,Volume,ClosePrice,OpenPrice,LowPrice,HighPrice
2009-09-11,87240187.9999999,136581944982.0,21.728773733127,21.4662093419253,21.7564120900956,21.6282706168775,12462884.0,172.16,172.96,170.87,173.18
2009-09-10,122783346.0,136899282215.0,21.6157077273464,21.4586716082066,21.7652061127674,21.6785221750023,17540478.0,172.56,172.06,170.81,173.25
2009-09-09,202822886.0,135772735039.0,21.6986227982521,21.3192235344105,21.9184733650478,21.5001291436595,28974698.0,171.14,172.72,169.7,174.47
2009-09-08,78761626.9999999,137192819155.0,21.6621904186117,21.6081699936277,21.7513869342831,21.7250048662676,11251661.0,172.93,172.43,172.0,173.14
2009-09-04,93656653.9999999,135114260281.0,21.0051512961311,20.9913321176468,21.4448524297223,21.3958571605507,13379522.0,170.31,167.2,167.09,170.7
2009-09-03,73525710.9999999,132131290293.0,20.9096733356941,20.7287677264451,20.9925884065999,20.9234925141784,10503673.0,166.55,166.44,165.0,167.1
2009-09-02,91100106.9999999,131044410271.0,20.6659532787892,20.6169580096176,21.0566591432089,20.7513809276013,13014301.0,165.18,164.5,164.11,167.61
2009-09-01,117256335.0,131138024754.0,21.1169610129586,20.7212299927264,21.3569122030041,20.7662051372481,16750905.0,165.298,168.09,164.94,170.0
2009-08-31,77885086.9999999,133448239809.0,21.1169610129586,20.9172110694128,21.2124389733955,21.132036480396,11126441.0,168.21,168.09,166.5,168.85
2009-08-28,113464428.0,134907991079.0,21.6157077273464,21.1722377268958,21.6697281523304,21.3631936477697,16209204.0,170.05,172.06,168.53,172.49
2009-08-27,112294826.0,134431985230.0,21.1822880385207,20.7074108142421,21.30289177802,21.2878163105826,16042118.0,169.45,168.61,164.83,169.57
2009-08-26,75999468.9999999,132813565343.0,21.2237455739736,20.9498745821939,21.3003792001138,21.0315333641466,10857067.0,167.41,168.94,166.76,169.55
2009-08-25,81088342.9999999,134392318076.0,21.2853037326764,21.2476150640828,21.4750033645972,21.281534865817,11584049.0,169.4,169.43,169.13,170.94
2009-08-24,101732176.0,134122581428.0,21.3569122030041,21.1395742141147,21.4461087186755,21.238821041411,14533168.0,169.06,170.0,168.27,170.71
2009-08-21,104018292.0,134249516321.0,21.0817849222713,20.9548997380064,21.2777659989577,21.2589216646609,14859756.0,169.22,167.81,166.8,169.37
2009-08-20,85549729.9999999,131956754815.0,20.7149485479608,20.6797724572735,20.9448494263814,20.8958541572098,12221390.0,166.33,164.89,164.61,166.72
2009-08-19,103317865.0,130584271283.0,20.4423338451343,20.4084140434001,20.7664563950387,20.6785161683204,14759695.0,164.6,162.72,162.45,165.3
2009-08-18,107787547.0,130108265434.0,20.3204738166818,20.2777599922758,20.6332897660082,20.6031388311334,15398221.0,164.0,161.75,161.41,164.24
2009-08-17,131095251.0,126609622443.0,20.5516309840555,20.0277584906054,20.5516309840555,20.0491154028084,18727893.0,159.59,163.59,159.42,163.59
2009-08-14,76512274.9999999,132313759202.0,21.0817849222713,20.7953510409604,21.1341344829477,20.9523871601001,10930325.0,166.78,167.81,165.53,168.2267
2009-08-13,110040595.0,133614841856.0,20.9335428258034,20.9172110694128,21.1898257722394,21.1584185484115,15720085.0,168.42,166.63,166.5,168.67
2009-08-12,111267639.0,131147544871.0,20.4134391992126,20.4096703323532,20.9435931374283,20.7677126839918,15895377.0,165.31,162.49,162.46,166.71
2009-08-11,88872153.9999999,129180054028.0,20.5541435619618,20.3368055730724,20.6508778113518,20.4561530236186,12696022.0,162.83,163.61,161.88,164.38
2009-08-10,75108788.9999999,130679472453.0,20.7765067066636,20.5604250067273,20.929773958944,20.6935916357578,10729827.0,164.72,165.38,163.66,166.6
2009-08-07,96870927.9999999,131306213488.0,20.7928384630541,20.7036419473828,20.929773958944,20.7928384630541,13838704.0,165.51,165.51,164.8,166.6
2009-08-06,85443630.9999999,130036864556.0,20.7978636188666,20.4888165363996,20.9184673583659,20.5918322305553,12206233.0,163.91,165.55,163.09,166.51
2009-08-05,105795333.0,130988876255.0,20.8531403328038,20.6295208991488,21.0290207862403,20.7425869049294,15113619.0,165.11,165.99,164.21,167.39
2009-08-04,98952370.9999999,131337947211.0,20.7325365933045,20.6295208991488,20.8003761967729,20.7978636188666,14136053.0,165.55,165.03,164.21,165.57
2009-08-03,98559873.9999999,132036089123.0,20.7476120607419,20.7124359700546,20.9347991147565,20.908417046741,14079982.0,166.43,165.15,164.87,166.64
2009-07-31,105672952.0,129624326154.0,20.4775099358216,20.4662033352435,20.7287677264451,20.5265052049932,15096136.0,163.39,163.0,162.91,165.0
2009-07-30,117400808.0,129148320305.0,20.3053983492444,20.2890665928539,20.6935916357578,20.4511278678061,16771544.0,162.79,161.63,161.5,164.72
2009-07-29,95607049.9999999,126958693399.0,19.9674566208557,19.8807726830906,20.1571562527765,20.1043921167456,13658150.0,160.03,158.94,158.25,160.45
2009-07-28,90888132.9999999,126934893106.0,19.9699691987619,19.7991139011379,20.1138142838939,20.1006232498862,12984019.0,160.0,158.96,157.6,160.105
2009-07-27,108327807.0,127014227414.0,20.1006232498862,19.7564000767319,20.2111766777606,20.1131861394174,15475401.0,160.1,160.0,157.26,160.88
2009-07-24,109589914.0,126923786303.0,19.7161988302321,19.6609221162949,20.1006232498862,20.0988644453518,15655702.0,159.986,156.94,156.5,160.0
2009-07-23,131740378.0,125205405188.0,19.6621784052481,19.5428309547019,19.9046421731998,19.8267522581065,18820054.0,157.82,156.51,155.56,158.44
2009-07-22,218525832.0,124348594659.0,19.7865510116067,19.6119268471233,19.9410745528402,19.6910730511698,31217976.0,156.74,157.5,156.11,158.73
2009-07-21,218695309.0,120199410341.0,19.2752414076877,18.8129270729404,19.2752414076877,19.0340339286891,31242187.0,151.51,153.43,149.75,153.43
2009-07-20,183881187.0,121309297312.0,19.2388090280473,18.9561440135958,19.4770014135585,19.2097887532303,26268741.0,152.909,153.14,150.89,155.036
2009-07-17,150538451.0,120389812680.0,18.7400623136595,18.6722227101912,19.0981046652981,19.0641848635639,21505493.0,151.75,149.17,148.63,152.02
2009-07-16,98392160.9999999,117033971444.0,18.3279995370369,18.2877982905371,18.595589084051,18.5327746363951,14056023.0,147.52,145.89,145.57,148.02
2009-07-15,121396114.0,116526231871.0,18.1998580638188,18.1307621713973,18.4674476108329,18.4523721433955,17342302.0,146.88,144.87,144.32,147.0
2009-07-14,86875417.9999999,112868920264.0,17.8493534458989,17.7339004911074,17.9875452307419,17.8732229360082,12410774.0,142.27,142.08,141.161,143.18
2009-07-13,120943494.0,112924454280.0,17.5264871849476,17.2777419722303,17.88201695868,17.88201695868,17277642.0,142.34,139.51,137.53,142.34
2009-07-10,111318256.0,109893883707.0,17.1370376094811,17.125731008903,17.4586475814793,17.402114578589,15902608.0,138.52,136.41,136.32,138.97
2009-07-09,85786434.9999999,108180262650.0,17.3116617739645,17.0767357397314,17.3355312640737,17.1307561647155,12255205.0,136.36,137.8,135.93,137.99
2009-07-08,143982048.0,108862537700.0,17.0754794507783,16.8870361078106,17.3418127088393,17.2387970146836,20568864.0,137.22,135.92,134.42,138.04
2009-07-07,115445092.0,107418653291.0,17.3970894227765,16.9825140682476,17.5478440971507,17.0101524252162,16492156.0,135.4,138.48,135.18,139.68
2009-07-06,124671533.0,109965284584.0,17.4247277797451,17.1169369862312,17.4611601593855,17.413421179167,17810219.0,138.61,138.7,136.25,138.99
2009-07-03,92653847.9999999,111083898330.0,17.7526191965089,17.5616632756349,17.9435751173828,17.5905579215567,13236264.0,140.02,141.31,139.79,142.83
2009-07-02,92653847.9999999,111083898330.0,17.7526191965089,17.5616632756349,17.9435751173828,17.5905579215567,13236264.0,140.02,141.31,139.79,142.83
2009-07-01,103568150.0,113313192390.0,18.0302590551479,17.9046301598361,18.1734759958034,17.9435751173828,14795450.0,142.83,143.52,142.52,144.66
2009-06-30,108562440.0,112995855157.0,17.9222182051798,17.8141773552116,18.0654351458352,17.8933235592581,15508920.0,142.43,142.66,141.8,143.8
2009-06-29,141915494.0,112630917339.0,18.0214650324761,17.7815138424306,18.084279480132,17.8355342674146,20273642.0,141.97,143.45,141.54,143.95
2009-06-26,109867982.0,113003788588.0,17.5553818308694,17.5553818308694,18.0352842109604,17.8945798482112,15695426.0,142.44,139.74,139.74,143.56
2009-06-25,147422191.0,110956963436.0,17.0604039833409,16.986282935107,17.6131711227128,17.5704572983068,21060313.0,139.86,135.8,135.21,140.2
2009-06-24,121381183.0,108069194618.0,17.0139212920755,16.9423128217478,17.2739731053709,17.1131681193719,17340169.0,136.22,135.43,134.86,137.5
2009-06-23,176632470.0,106315906407.0,17.1307561647155,16.6935676090305,17.2048772129495,16.8355282607328,25233210.0,134.01,136.36,132.88,136.95
2009-06-22,158728087.0,108981539162.0,17.6659352587437,17.1269872978562,17.7840264203368,17.2576413489804,22675441.0,137.37,140.62,136.33,141.56
2009-06-19,180463626.0,110655493065.0,17.3455815756987,17.1985957681839,17.5252308959945,17.5227183180883,25780518.0,139.48,138.07,136.9,139.5
2009-06-18,106920023.0,107799457970.0,17.0855297624033,17.0340219153254,17.3367875530268,17.0704542949659,15274289.0,135.88,136.0,135.59,138.0
2009-06-17,142853172.0,107561455046.0,17.1747262780746,16.9008552862949,17.2676916606054,17.0327656263723,20407596.0,135.58,136.71,134.53,137.45
2009-06-16,128701237.0,108172329219.0,17.1646759664497,17.0980926519344,17.3958331338234,17.1294998757624,18385891.0,136.35,136.63,136.1,138.47
2009-06-15,134987111.0,107966060018.0,17.083017184497,16.9460816886072,17.2023646350432,17.0968363629813,19283873.0,136.09,135.98,134.89,136.93
2009-06-12,140771232.0,108664201930.0,17.444828402995,17.0905549182157,17.4749793378698,17.2073897908557,20110176.0,136.97,138.86,136.04,139.1
2009-06-11,131205851.0,111028364314.0,17.5390500744788,17.4058834454483,17.7840264203368,17.5817638988848,18743693.0,139.95,139.61,138.55,141.56
2009-06-10,172199727.0,111266367238.0,17.839303134274,17.3744762216204,17.8832732476331,17.6194525674784,24599961.0,140.25,142.0,138.3,142.35
2009-06-09,169240876.0,113225924651.0,18.0666914347883,17.6571412360719,18.1609131062722,17.9297559388985,24177268.0,142.72,143.81,140.55,144.56
2009-06-08,232912673.0,114122402333.0,18.0779980353664,17.5164368733227,18.1194555708193,18.0717165906008,33273239.0,143.85,143.9,139.43,144.23
2009-06-05,158178874.0,114772943660.0,18.2790042678653,17.9913140976013,18.3920702736459,18.1747322847565,22596982.0,144.67,145.5,143.21,146.4
2009-06-04,137657989.0,114035134594.0,17.6018645221347,17.5930704994629,18.1131741260537,18.0578974121165,19665427.0,143.74,140.11,140.04,144.18
2009-06-03,141299592.0,111821707396.0,17.5993519442285,17.4712104710105,17.7274934174465,17.7073927941966,20185656.0,140.95,140.09,139.07,141.11
2009-06-02,114055732.0,110663426496.0,17.4611601593855,17.380757666386,17.7563880633682,17.5239746070414,16293676.0,139.49,138.99,138.35,141.34
2009-06-01,113166984.0,110552358465.0,17.1320124536686,17.0855297624033,17.5867890546973,17.5063865616978,16166712.0,139.35,136.37,136.0,139.99
2009-05-29,114163602.0,107743923955.0,17.0101524252162,16.8154276374829,17.0729668728721,17.061660272294,16309086.0,135.81,135.4,133.85,135.9
2009-05-28,121887528.0,107156850074.0,16.7714575241238,16.5867830480155,17.0088961362631,16.9686948897633,17412504.0,135.07,133.5,132.03,135.39
2009-05-27,161740670.0,105554297049.0,16.5553758241875,16.4460786852663,16.9573882891852,16.7149245212335,23105810.0,133.05,131.78,130.91,134.98
2009-05-26,159231429.0,103753408253.0,15.6809987128175,15.6470789110833,16.4360283736413,16.4297469288757,22747347.0,130.78,124.82,124.55,130.83
2009-05-22,74517204.9999999,97184527534.0,15.5892896192399,15.2953180042103,15.6005962198179,15.3895396756941,10645315.0,122.5,124.09,121.75,124.18
2009-05-21,102045258.0,98517343912.0,15.7036119139736,15.4385349448657,15.9272313476286,15.6005962198179,14577894.0,124.18,125.0,122.89,126.78
2009-05-20,97193039.9999999,99858093720.0,16.0516039539872,15.7413005825671,16.2325095632362,15.8129090528948,13884720.0,125.87,127.77,125.3,129.21
2009-05-19,93105508.9999999,101111575790.0,15.9347690813473,15.7965772965043,16.2450724527674,16.0114027074875,13300787.0,127.45,126.84,125.74,129.31
2009-05-18,114771356.0,100476901324.0,15.5578823954119,15.2727048030542,15.9171810360036,15.910899591238,16395908.0,126.65,123.84,121.57,126.7
2009-05-15,91891239.9999999,97121060088.0,15.345569562335,15.2777299588666,15.6558729337551,15.3794893640692,13127320.0,122.42,122.15,121.61,124.62
2009-05-14,111976970.0,97541531921.0,15.0453165025398,15.0377787688211,15.5189374378653,15.4460726785844,15996710.0,122.95,119.76,119.7,123.53
2009-05-13,148992221.0,94796564858.0,15.4686858797405,14.9975775223213,15.580495596568,15.0113967008056,21284603.0,119.49,123.13,119.38,124.02
2009-05-12,152369805.0,98707746252.0,16.2953240108921,15.483761347178,16.2953240108921,15.6307471546928,21767115.0,124.42,129.71,123.25,129.71
2009-05-11,101195717.0,102793463124.0,15.9900457952845,15.9699451720346,16.4523601300319,16.2777359655485,14456531.0,129.57,127.28,127.12,130.96
2009-05-08,117006064.0,102491992752.0,16.2161778068457,15.8619043220664,16.4868075731263,16.22999698533,16715152.0,129.19,129.08,126.26,131.2342
2009-05-07,132973925.0,102388858152.0,16.5943207817342,16.0679357103778,16.6320094503277,16.2136652289395,18996275.0,129.06,132.09,127.9,132.39
2009-05-06,118410516.0,105117958354.0,16.7702012351707,16.3593947475011,16.7714575241238,16.645828628812,16915788.0,132.5,133.49,130.22,133.5
2009-05-05,99600311.9999999,105284560401.0,16.5516069573282,16.4724607532817,16.6910550311243,16.6722106968275,14228616.0,132.71,131.75,131.12,132.86
2009-05-04,152395194.0,104776820828.0,16.1056243789713,16.0402973534092,16.6144214049841,16.5918082038279,21770742.0,132.07,128.2,127.68,132.25
2009-05-01,99397234.9999999,100944973743.0,15.8066276081293,15.804115030223,16.0742171551434,15.985020639472,14199605.0,127.24,125.82,125.8,127.95
2009-04-30,124622078.0,99826359997.0,15.8757235005507,15.6935616023486,15.9548697045972,15.8078838970824,17803154.0,125.83,126.37,124.92,127.0
2009-04-29,114564555.0,99278953271.0,15.6822550017706,15.5566261064588,15.9360253703004,15.7211999593172,16366365.0,125.14,124.83,123.83,126.85
2009-04-28,113964158.0,98296794535.0,15.4938116588029,15.4850176361311,15.8556228773009,15.5656713869212,16280594.0,123.902,123.33,123.26,126.21
2009-04-27,120203433.0,98953682607.0,15.4347660780064,15.409640298944,15.7036119139736,15.6696921122394,17171919.0,124.73,122.86,122.66,125.0
2009-04-24,135236661.0,98295207849.0,15.6407974663177,15.4485852564907,15.7211999593172,15.5654201291306,19319523.0,123.9,124.5,122.97,125.14
2009-04-23,236289193.0,99485222472.0,15.910899591238,15.516424859959,15.9799954836595,15.7538634720983,33755599.0,125.4,126.65,123.51,127.2
2009-04-22,234691772.0,96399117883.0,15.4021025652253,15.2262221117888,15.7475820273327,15.2651670693354,33527396.0,121.51,122.6,121.2,125.35
2009-04-21,117671008.0,96597453654.0,14.9435570973373,14.8995869839781,15.3443132733819,15.2965742931634,16810144.0,121.76,118.95,118.6,122.14
2009-04-20,116663519.0,95597841371.0,15.2965742931634,14.9699391653527,15.4510978343969,15.1382818850705,16666217.0,120.5,121.76,119.16,122.99
2009-04-17,124420674.0,97914403170.0,15.2061214885389,15.1068746612426,15.6093902424897,15.505118259381,17774382.0,123.42,121.04,120.25,124.25
2009-04-16,148395562.0,96351517298.0,14.9749643211652,14.9234564740874,15.4711984576468,15.2576293356167,21199366.0,121.45,119.2,118.79,123.15
2009-04-15,103256790.0,93328880156.0,14.6998370404324,14.5428009212927,14.855616870619,14.7789832444788,14750970.0,117.64,117.01,115.76,118.25
2009-04-14,113688925.0,93860420021.0,15.0189344345243,14.7299879753072,15.0968243496177,14.8631546043377,16241275.0,118.31,119.55,117.25,120.17
2009-04-13,97367052.9999999,95375705308.0,15.0754674374146,14.9498385421029,15.1985837548202,15.1031057943832,13909579.0,120.22,120.0,119.0,120.98
2009-04-09,132734070.0,94860032304.0,14.8807426496814,14.8191844909786,15.0754674374146,15.0214470124306,18962010.0,119.57,118.45,117.96,120.0
2009-04-08,113907367.0,92281667288.0,14.4799864736368,14.3945588248248,14.6721986834638,14.6131531026673,16272481.0,116.32,115.26,114.58,116.79
2009-04-07,134196468.0,91234454420.0,14.6257159921984,14.3455635556532,14.6571232160264,14.4473229608557,19170924.0,115.0,116.42,114.19,116.67
2009-04-06,164515624.0,93971488053.0,14.439785227137,14.2312412609194,14.9184313182749,14.8807426496814,23502232.0,118.45,114.94,113.28,118.75
2009-04-03,159086263.0,92019864071.0,14.3103874649659,14.2613921957943,14.589283612558,14.5716955672144,22726609.0,115.99,113.91,113.52,116.13
2009-04-02,203091462.0,89417698763.0,13.8267162180155,13.7915401273282,14.4159157370278,14.1596327905917,29013066.0,112.71,110.06,109.78,114.75
2009-04-01,147398566.0,86228459573.0,13.0716865571916,13.0515859339417,13.693549588985,13.6546046314383,21056938.0,108.69,104.05,103.89,109.0
2009-03-31,142519909.0,83396224771.0,13.2538484553937,13.1910340077378,13.4988248012517,13.2061094751752,20359987.0,105.12,105.5,105.0,107.45
2009-03-30,125715345.0,82896418629.0,13.0779680019572,12.8907809479426,13.1922902966909,13.1269632711288,17959335.0,104.49,104.1,102.61,105.01
2009-03-27,123260683.0,84768708302.0,13.6307351413291,13.3669144611743,13.6345040081884,13.4234474640646,17608669.0,106.85,108.5,106.4,108.53
2009-03-26,154062776.0,87164604410.0,13.5566140930951,13.5151565576422,13.8166659063905,13.8028467279062,22008968.0,109.87,107.91,107.58,109.98
2009-03-25,161662886.0,84483104793.0,13.5051062460173,13.0478170670824,13.6131470959854,13.3782210617524,23094698.0,106.49,107.5,103.86,108.36
2009-03-24,160153000.0,84752841441.0,13.3618893053618,13.2396775160025,13.7488263029222,13.4209348861584,22879000.0,106.83,106.36,105.3872,109.44
2009-03-23,166641097.0,85411316199.0,12.8995749706145,12.7827400979745,13.5880213169231,13.5252068692672,23805871.0,107.66,102.68,101.75,108.16
2009-03-20,173926123.0,80595723692.0,12.830479078193,12.6344980015066,12.9535953955985,12.7626394747246,24846589.0,101.59,102.13,100.57,103.11
2009-03-19,125079465.0,80619523984.0,12.8078658770369,12.5942967550068,12.9649019961766,12.766408341584,17868495.0,101.62,101.95,100.25,103.2
2009-03-18,199050355.0,80540189676.0,12.5478140637415,12.5277134404916,13.0000780868639,12.7538454520528,28435765.0,101.52,99.88,99.72,103.48
2009-03-17,197005102.0,79064571544.0,11.9623834115885,11.9435390772918,12.5239445736322,12.5201757067729,28143586.0,99.66,95.22,95.07,99.69
2009-03-16,199386740.0,75700796876.0,12.1244446865407,11.8317293604643,12.2349981144151,11.9875091906509,28483820.0,95.42,96.51,94.18,97.39
2009-03-13,150320072.0,76105401848.0,12.0980626185253,11.936001343573,12.2111286243059,12.0515799272599,21474296.0,95.93,96.3,95.01,97.2
2009-03-12,192203340.0,76438605942.0,11.6709243744652,11.5578583686846,12.1332387092126,12.1043440632908,27457620.0,96.35,92.9,92.0,96.58
2009-03-11,211696254.0,73527036832.0,11.2940376885298,11.25383644203,11.81791018198,11.6432860174966,30242322.0,92.68,89.9,89.58,94.07
2009-03-10,211126251.0,70312013992.0,10.6508177445334,10.5980536085025,11.2023285949522,11.1341749192456,30160893.0,88.6275,84.78,84.36,89.17
2009-03-09,174619354.0,65934743538.0,10.5591086509558,10.3731778858944,11.0050912293127,10.4410174893628,24945622.0,83.11,84.05,82.57,87.6
2009-03-06,252786562.0,67672164887.0,11.0968003228903,10.3430269510196,11.1055943455621,10.7161447700956,36112366.0,85.3,88.33,82.33,88.4
2009-03-05,176723638.0,70480599397.0,11.3380078018889,11.1118757903277,11.541526612294,11.1608710594993,25246234.0,88.84,90.25,88.45,91.87
2009-03-04,185381623.0,72329088778.0,11.1935345722804,11.2375046856395,11.6545926180746,11.4535863855758,26483089.0,91.17,89.1,89.45,92.77
2009-03-03,181084918.0,70107728149.0,11.1935345722804,11.04026732,11.3995659605917,11.1018254787028,25869274.0,88.37,89.1,87.88,90.74
2009-03-02,192742970.0,69766590623.0,11.0540864984843,11.0138852519845,11.4573552524351,11.0478050537187,27534710.0,87.94,87.99,87.67,91.2
2009-02-27,176686048.0,70853470646.0,11.0553427874374,11.0138852519845,11.4699181419663,11.2199166402959,25240864.0,89.31,88.0,87.67,91.3
2009-02-26,157513937.0,70758269476.0,11.5716775471689,11.1759465269367,11.6734369523714,11.2048411728584,22501991.0,89.19,92.11,88.96,92.92
2009-02-25,208328001.0,72321155347.0,11.2890125327173,11.2123789065771,11.6734369523714,11.4523300966227,29761143.0,91.16,89.86,89.25,92.92
2009-02-24,201773159.0,71599213143.0,10.9611211159536,10.9297138921256,11.4184102948885,11.3380078018889,28824737.0,90.25,87.25,87.0,90.89
2009-02-23,196743015.0,68981180972.0,11.5076068105598,10.8681557334228,11.5578583686846,10.92343244736,28106145.0,86.95,91.6,86.51,92.0
2009-02-20,187575094.0,72352889071.0,11.242529841452,11.1809716827492,11.6081099268093,11.4573552524351,26796442.0,91.2,89.49,89.0,92.4
2009-02-19,230700547.0,71908616945.0,11.7236885104961,11.3204197565453,11.8405233831361,11.3870030710605,32957221.0,90.64,93.32,90.11,94.25
2009-02-18,171142041.0,74867786640.0,11.9535893889167,11.6483111733091,12.0415296156349,11.8555988505735,24448863.0,94.37,95.15,92.72,95.85
2009-02-17,169558382.0,74994721533.0,12.1860028452435,11.8442922499954,12.191028001056,11.8756994738234,24222626.0,94.53,97.0,94.28,97.04
2009-02-13,152266590.0,78667900003.0,12.4510798143514,12.3267072079927,12.5553517974602,12.457361259117,21752370.0,99.16,99.11,98.12,99.94
2009-02-12,204335663.0,78755167742.0,12.0390170377287,12.0390170377287,12.5314823073509,12.4711804376013,29190809.0,99.27,95.83,95.83,99.75
2009-02-11,168776993.0,76811477191.0,12.1106255080564,12.03147930401,12.3505766981019,12.1633896440874,24110999.0,96.82,96.4,95.77,98.31
2009-02-10,212329642.0,77612753704.0,12.7098753386937,12.1935405789622,12.8782180584115,12.2902748283523,30332806.0,97.83,101.17,97.06,102.51
2009-02-09,178749928.0,81325599327.0,12.5628895311789,12.500075083523,12.9397762171142,12.8782180584115,25535704.0,102.51,100.0,99.5,103.0
2009-02-06,171784417.0,79112172128.0,12.1947968679153,12.1860028452435,12.5628895311789,12.5277134404916,24540631.0,99.72,97.07,97.0,100.0
2009-02-05,187353537.0,76525873681.0,11.6558489070278,11.6357482837779,12.2174100690715,12.1181632417751,26764791.0,96.46,92.78,92.62,97.25
2009-02-04,202103258.0,74217245313.0,11.7236885104961,11.6960501535275,12.0917811737597,11.7525831564178,28871894.0,93.55,93.32,93.1,96.25
2009-02-03,149860816.0,73765039756.0,11.5314763006691,11.3417766687483,11.7312262442148,11.6809746860901,21408688.0,92.98,91.79,90.28,93.38
2009-02-02,139603352.0,72598825426.0,11.1809716827492,11.168408793218,11.5578583686846,11.4963002099818,19943336.0,91.51,89.0,88.9,92.0
2009-01-30,162955387.0,71504011973.0,11.6357482837779,11.3078568670141,11.7613771790897,11.3229323344515,23279341.0,90.13,92.62,90.01,93.62
2009-01-29,148300005.0,73780906618.0,11.6947938645744,11.6332357058716,11.8518299837141,11.6834872639964,21185715.0,93.0,93.09,92.6,94.34
2009-01-28,219701881.0,74732918316.0,11.5767027029813,11.4950439210287,11.9347450546199,11.8342419383705,31385983.0,94.2,92.15,91.5,95.0
2009-01-27,154631463.0,71980017822.0,11.3191634675922,11.2739370652799,11.5013253657943,11.3983096716386,22090209.0,90.73,90.1,89.74,91.55
2009-01-26,174853854.0,71115273863.0,11.1658962153118,11.0930314560309,11.4284606065134,11.2613741757487,24979122.0,89.64,88.88,88.3,90.97
2009-01-23,190942374.0,70099794718.0,10.92343244736,10.8668994444697,11.2902688216705,11.1005691897497,27277482.0,88.36,86.95,86.5,89.87
2009-01-22,352381827.0,70099794718.0,11.0553427874374,10.7814717956577,11.306600578061,11.1005691897497,50340261.0,88.36,88.0,85.82,90.0
2009-01-21,275012619.0,65712607475.0,9.9874971772872,9.96362768717796,10.412122843441,10.4058413986755,39287517.0,82.83,79.5,79.31,82.88
2009-01-20,230207747.0,62039429006.0,10.2978005487073,9.82417961338188,10.3015694155667,9.82417961338188,32886821.0,78.2,81.97,78.2,82.0
2009-01-19,262120509.0,65315935934.0,10.5867470079244,10.1005631830678,10.6005661864087,10.3430269510196,37445787.0,82.33,84.27,80.4,84.38
2009-01-16,262120509.0,65315935934.0,10.5867470079244,10.1005631830678,10.6005661864087,10.3430269510196,37445787.0,82.33,84.27,80.4,84.38
2009-01-15,460808390.0,66148946170.0,10.113126072599,10.0565930697087,10.5679026736277,10.4749372910969,65829770.0,83.38,80.5,80.05,84.12
2009-01-14,267996414.0,67695965180.0,10.8342359316887,10.6432800108147,10.9611211159536,10.7199136369549,38285202.0,85.33,86.24,84.72,87.25
2009-01-13,199728781.0,69584121715.0,11.0980566118434,10.848055110173,11.2739245023904,11.018910407797,28532683.0,87.71,88.34,86.35,89.7399
2009-01-12,154530138.0,70337797642.0,11.3631335809513,10.9988097845471,11.4309731844197,11.1382578583432,22075734.0,88.66,90.45,87.55,90.99
2009-01-09,137445749.0,71861016360.0,11.7098693320118,11.3241886234046,11.7312262442148,11.3794653373418,19635107.0,90.58,93.21,90.14,93.38
2009-01-08,168365988.0,73542903693.0,11.3643898699044,11.3116257338735,11.7023315982931,11.6457985954028,24052284.0,92.7,90.46,90.04,93.15
2009-01-07,189300706.0,72202153885.0,11.5076068105598,11.3392640908421,11.6206728163405,11.4334857623259,27042958.0,91.01,91.6,90.26,92.5
2009-01-06,323043903.0,73796773480.0,12.0553487941192,11.6068536378562,12.2073597574465,11.6859998419026,46149129.0,93.02,95.96,92.39,97.17
2009-01-05,297211453.0,75034388687.0,11.6973064424806,11.6470548843559,12.0829871510878,11.881980918589,42458779.0,94.58,93.11,92.71,96.18
2009-01-02,188749470.0,71995884684.0,10.7513208607829,10.6985567247519,11.4372546291852,11.4008222495448,26964210.0,90.75,85.58,85.16,91.04
2008-12-31,152010341.0,67711832041.0,10.8040849968138,10.7211699259081,11.0226792746563,10.7224262148612,21715763.0,85.35,86.0,85.34,87.74
2008-12-30,242057340.0,68457574538.0,10.9824780281566,10.6432800108147,11.061624232203,10.8405173764542,34579620.0,86.29,87.42,84.72,88.05
2008-12-29,171970575.0,68711444325.0,10.8819749119071,10.6872501241739,11.0076038072189,10.880718622954,24567225.0,86.61,86.62,85.07,87.62
2008-12-26,77301496.9999999,68076769859.0,10.8731808892353,10.7086070363769,10.9824780281566,10.7802155067046,11043071.0,85.81,86.55,85.24,87.42
2008-12-24,67864957.9999999,67465895686.0,10.816647886345,10.6219230986117,10.8354922206418,10.6834812573145,9694994.0,85.04,86.1,84.55,86.25
2008-12-23,160419182.0,68528975416.0,10.9284576031725,10.7915221072827,11.0390110310469,10.8518239770323,22917026.0,86.38,86.99,85.9,87.87
2008-12-22,211275512.0,68021235843.0,11.306600578061,10.6395111439554,11.3103694449203,10.7714214840328,30182216.0,85.74,90.0,84.69,90.03
2008-12-19,203740908.0,71400877372.0,11.3053442891079,11.1558459036868,11.4246917396541,11.306600578061,29105844.0,90.0,89.99,88.8,90.94
2008-12-18,214435473.0,70948671816.0,11.2437861304051,11.1106195013746,11.4108725611698,11.2349921077333,30633639.0,89.43,89.5,88.44,90.83
2008-12-17,325029152.0,70734469183.0,11.4322294733728,11.0578553653436,11.444792362904,11.2010723059991,46432736.0,89.16,91.0,88.02,91.1
