Date,AdjustedHighPrice
2011-02-24,43.3608132168639
2011-02-23,43.2967424802549
2011-02-22,43.3922204406918
2011-02-18,45.163587864588
2011-02-17,45.2603221139781
2011-02-16,45.8419838992717
2011-02-15,45.2226334453846
2011-02-14,45.1610752866818
2011-02-11,44.950018742558
2011-02-10,45.2264023122439
2011-02-09,45.1007734169321
2011-02-08,44.6635848612471
2011-02-07,44.3784072688894
2011-02-04,43.5555380045971
2011-02-03,43.2464909221301
2011-02-02,43.3733761063951
2011-02-01,43.4236276645198
2011-01-31,42.7188495618206
2011-01-28,43.26659154538
2011-01-27,43.3033756859273
2011-01-26,43.4173462197542
2011-01-25,42.8947300152571
2011-01-24,42.3934707229631
2011-01-21,42.0706044620118
2011-01-20,42.5002552839781
2011-01-19,43.7942329056896
2011-01-18,43.3121320199306
2011-01-14,43.7791574382521
2011-01-13,43.5480002708784
2011-01-12,43.2703604122394
2011-01-11,43.3369437267546
2011-01-10,43.1196057378652
2011-01-07,42.2552789381201
2011-01-06,42.1170871532772
2011-01-05,42.0027648585434
2011-01-04,41.7716076911697
2011-01-03,41.4901989656713
2010-12-31,40.6384350554574
2010-12-30,40.8934617129403
2010-12-29,41.0115528745334
2010-12-28,41.0379349425489
2010-12-27,40.8846676902685
2010-12-23,40.8482353106281
2010-12-22,40.9198437809558
2010-12-21,40.7527573501911
2010-12-20,40.6095404095357
2010-12-17,40.4261222223805
2010-12-16,40.5291379165362
2010-12-15,40.5781331857078
2010-12-14,40.5203438938643
2010-12-13,40.83692871005
2010-12-10,40.3331568398498
2010-12-09,40.5153187380519
2010-12-08,40.3293879729904
2010-12-07,40.7025057920664
2010-12-06,40.4939618258489
2010-12-03,40.0316474911015
2010-12-02,40.0756176044606
2010-12-01,39.9185814853209
2010-11-30,39.4926995302139
2010-11-29,39.8846616835867
2010-11-26,39.9122874776657
2010-11-24,39.6233535813382
2010-11-23,39.1648081134501
2010-11-22,39.3670706349021
2010-11-19,38.7439513141556
2010-11-18,38.9035000112016
2010-11-17,38.1899278858307
2010-11-16,38.6434481979062
2010-11-15,39.0127971501229
2010-11-12,39.7615453661811
2010-11-11,40.0002402672735
2010-11-10,40.0467229585389
2010-11-09,40.3645640636777
2010-11-08,40.1723769796297
2010-11-05,40.1472260747883
2010-11-04,40.2238597009285
2010-11-03,39.3067687651525
2010-11-02,38.9688270367637
2010-11-01,38.3921904072826
2010-10-29,38.4273664979699
2010-10-28,38.6936997560309
2010-10-27,38.9323946571233
2010-10-26,38.9122940338734
2010-10-25,39.1459637791534
2010-10-22,38.949982702467
2010-10-21,39.5404385104324
2010-10-20,39.4788803517296
2010-10-19,39.4185784819799
2010-10-18,40.0756176044606
2010-10-15,39.5731020232135
2010-10-14,37.9989719649567
2010-10-13,37.9349012283477
2010-10-12,37.6258541458807
2010-10-11,37.3419328424761
2010-10-08,36.9977096693218
2010-10-07,36.4926815101684
2010-10-06,36.6823811420892
2010-10-05,36.3632837479972
2010-10-04,35.540414483705
2010-10-01,36.0027288184524
2010-09-30,36.4323796404187
2010-09-29,36.4085101503095
2010-09-28,36.6547427851206
2010-09-27,37.0266043152435
2010-09-24,36.8758496408693
2010-09-23,36.7791153914793
2010-09-22,36.1786092718889
2010-09-21,36.0994630678425
2010-09-20,35.6509679115794
2010-09-17,34.9198077408648
2010-09-16,34.7577464659126
2010-09-15,33.9675407144014
2010-09-14,33.8155297510742
2010-09-13,33.7037200342467
2010-09-10,33.2288428099681
2010-09-09,33.4826131784979
2010-09-08,33.2150110685943
2010-09-07,32.6044672002685
2010-09-03,32.5102455287847
2010-09-02,31.6798385307738
2010-09-01,31.5906420151024
2010-08-31,30.7238026374511
2010-08-30,30.8733010228721
2010-08-27,30.4788262915931
2010-08-26,30.8733010228721
2010-08-25,30.6521941671233
2010-08-24,30.5278215607647
2010-08-23,31.6584816185708
2010-08-20,31.8996890975694
2010-08-19,31.8444123836322
2010-08-18,31.9939107690532
2010-08-17,31.9888856132408
2010-08-16,31.4084801169003
2010-08-13,31.6434061511333
2010-08-12,31.7966734034137
2010-08-11,32.1220522422713
2010-08-10,32.7200457839554
2010-08-09,32.9336149059854
2010-08-06,32.8506998350796
2010-08-05,33.0630126681566
2010-08-04,33.2012044529995
2010-08-03,33.0730629797815
2010-08-02,32.9888916199226
2010-07-30,32.6258241124715
2010-07-29,32.9964293536413
2010-07-28,33.4160298639827
2010-07-27,33.2665314785617
2010-07-26,32.6760505448172
2010-07-23,32.7112517612835
2010-07-22,32.6635127810651
2010-07-21,33.3105015919208
2010-07-20,31.7715476243514
2010-07-19,31.3921483605098
2010-07-16,32.0315994376468
2010-07-15,32.2828572282704
2010-07-14,32.1358714207556
2010-07-13,32.2112487579426
2010-07-12,32.8959262373919
2010-07-09,32.6509498915339
2010-07-08,33.0278365774693
2010-07-07,32.5089892398316
2010-07-06,31.7589847348202
2010-07-02,31.5240587005871
2010-07-01,32.0102425254438
2010-06-30,32.4084861235821
2010-06-29,33.2150236314838
2010-06-28,33.888394510355
2010-06-25,33.9537215359171
2010-06-24,34.3211860547041
2010-06-23,34.5052323863359
2010-06-22,34.6698062391943
2010-06-21,35.0517180809422
2010-06-18,34.5479462107419
2010-06-17,34.2841255305871
2010-06-16,33.6371367197314
2010-06-15,32.6446684467683
2010-06-14,32.55672822005
2010-06-11,31.8921513638507
2010-06-10,31.5303401453527
2010-06-09,31.6459187290396
2010-06-08,31.884613630132
2010-06-07,32.55672822005
2010-06-04,32.9022076821575
2010-06-03,33.3607531500455
2010-06-02,33.2665314785617
2010-06-01,33.4097484192171
2010-05-28,32.588135443878
2010-05-27,31.89592023071
2010-05-26,31.6748133749613
2010-05-25,31.000186207137
2010-05-24,31.5202898337278
2010-05-21,30.7162649037323
2010-05-20,30.6346061217797
2010-05-19,31.7740602022576
2010-05-18,32.481350882863
2010-05-17,32.183610400974
2010-05-14,32.2212990695676
2010-05-13,33.291657257624
2010-05-12,33.056731223391
2010-05-11,32.6496936025808
2010-05-10,31.991398191147
2010-05-07,30.9763167170277
2010-05-06,32.4436622142694
2010-05-05,32.4298430357851
2010-05-04,33.0768318466409
2010-05-03,33.653468476122
2010-04-30,33.9914102045107
2010-04-29,33.919801734183
2010-04-28,33.1660283623122
2010-04-27,33.6484433203095
2010-04-26,34.22884881665
2010-04-23,34.1936727259627
2010-04-22,33.5115078244196
2010-04-21,32.694920004893
2010-04-20,31.3130021564633
2010-04-19,31.1421468588393
2010-04-16,31.5504407686026
2010-04-15,31.2853637994947
2010-04-14,30.8808387565908
2010-04-13,30.5026957817023
2010-04-12,30.5366155834365
2010-04-09,30.3883734869686
2010-04-08,30.3444033736094
2010-04-07,30.3921423538279
2010-04-06,30.1810858097041
2010-04-05,29.9637478208147
2010-04-01,29.9913861777833
2010-03-31,29.7250529197223
2010-03-30,29.8343500586436
2010-03-29,29.3808171836785
2010-03-26,29.1396222675694
2010-03-25,29.0165059501638
2010-03-24,28.9197717007738
2010-03-23,28.741378669431
2010-03-22,28.3921303404643
2010-03-19,28.2966523800273
2010-03-18,28.2665014451525
2010-03-17,28.4486633433546
2010-03-16,28.2639888672462
2010-03-15,28.3293158928084
2010-03-12,28.6094683293536
2010-03-11,28.3293158928084
2010-03-10,28.3268033149021
2010-03-09,28.2665014451525
2010-03-08,27.6496635691716
2010-03-05,27.6006683
2010-03-04,26.4976465991625
2010-03-03,26.3657362590851
2010-03-02,26.4863399985844
2010-03-01,26.3192535678197
2010-02-26,25.7752804511197
2010-02-25,25.4850777029495
2010-02-24,25.3066846716067
2010-02-23,25.2928654931224
2010-02-22,25.4398513006372
2010-02-19,25.5277915273555
2010-02-18,25.6144754651206
2010-02-17,25.6672396011516
2010-02-16,25.5893496860582
2010-02-12,25.3318104506691
2010-02-11,25.0943718385298
2010-02-10,24.6986408182977
2010-02-09,24.8117068240783
2010-02-08,24.8594458042968
2010-02-05,24.6232634811106
2010-02-04,24.9210039629995
2010-02-03,25.1509048414201
2010-02-02,24.6634647276104
2010-02-01,24.6232634811106
2010-01-29,25.4021626320437
2010-01-28,25.8167379865726
2010-01-27,26.4549327747565
2010-01-26,26.8481512170824
2010-01-25,25.7162348703231
2010-01-22,26.0679957771962
2010-01-21,26.7983770487598
2010-01-20,27.0793083844561
2010-01-19,27.0340819821438
2010-01-18,26.5830742479745
2010-01-15,26.5830742479745
2010-01-14,26.4398573073191
2010-01-13,26.4989028881156
2010-01-12,26.3531733695539
2010-01-11,26.758954701411
2010-01-08,26.6333258060992
2010-01-07,26.6333258060992
2010-01-06,27.0391071379563
2010-01-05,27.0843335402685
2010-01-04,26.9473980443787
2009-12-31,26.8029248147701
2009-12-30,26.6333258060992
2009-12-29,26.7237786107237
2009-12-28,26.8783021519572
2009-12-24,26.300409233523
2009-12-23,25.4247758331998
2009-12-22,25.2325636233728
2009-12-21,25.0943718385298
2009-12-18,24.5608259201406
2009-12-17,24.4976345857988
2009-12-16,24.6860779287665
2009-12-15,24.8129631130314
2009-12-14,24.8029128014064
2009-12-11,24.8745212717342
2009-12-10,25.0880903937642
2009-12-09,24.8946218949841
2009-12-08,24.1647180132226
2009-12-07,24.3431110445653
2009-12-04,25.1107035949203
2009-12-03,24.9976375891397
2009-12-02,25.3041720937005
2009-12-01,25.4737711023714
2009-11-30,25.3368356064816
2009-11-27,25.4976405924806
2009-11-25,25.8355823208694
2009-11-24,25.8644769667911
2009-11-23,25.8795524342285
2009-11-20,25.1747743315293
2009-11-19,25.7049282697451
2009-11-18,26.0051813295403
2009-11-17,26.0604580434775
2009-11-16,26.1308102248521
2009-11-13,25.7325666267137
2009-11-12,25.7375917825262
2009-11-11,25.7539235389167
2009-11-10,25.7514109610104
2009-11-09,25.3644739634501
2009-11-06,24.521504075908
2009-11-05,24.4976345857988
2009-11-04,24.3531613561902
2009-11-03,23.8091882394902
2009-11-02,24.2313013277378
2009-10-30,24.72376659736
2009-10-29,24.7250228863131
2009-10-28,24.8770338496404
2009-10-27,25.4787962581839
2009-10-26,25.9737741057123
2009-10-23,25.8544266551661
2009-10-22,26.1119658905553
2009-10-21,26.2199941776339
2009-10-20,25.3456296291534
2009-10-19,23.8694901092399
2009-10-16,23.9147165115521
2009-10-15,23.9850686929267
2009-10-14,24.1609491463632
2009-10-13,24.0164759167546
2009-10-12,24.0591897411607
2009-10-09,23.9574303359581
2009-10-08,24.0516520074419
2009-10-07,23.9385860016613
2009-10-06,23.870746398193
2009-10-05,23.4750153779608
2009-10-02,23.359436794274
2009-10-01,23.3946128849613
2009-09-30,23.423507530883
2009-09-29,23.5428549814292
2009-09-28,23.4524021768047
2009-09-25,23.3041600803368
2009-09-24,23.5805436500227
2009-09-23,23.7312983243969
2009-09-22,23.2890846128994
2009-09-21,23.2614462559308
2009-09-18,23.4360704204142
2009-09-17,23.466221355289
2009-09-16,22.9586806182294
2009-09-15,22.0667154615157
2009-09-14,21.8468648947201
2009-09-11,21.7564120900956
2009-09-10,21.7652061127674
2009-09-09,21.9184733650478
2009-09-08,21.7513869342831
2009-09-04,21.4448524297223
2009-09-03,20.9925884065999
2009-09-02,21.0566591432089
2009-09-01,21.3569122030041
2009-08-31,21.2124389733955
2009-08-28,21.6697281523304
2009-08-27,21.30289177802
2009-08-26,21.3003792001138
2009-08-25,21.4750033645972
2009-08-24,21.4461087186755
2009-08-21,21.2777659989577
2009-08-20,20.9448494263814
2009-08-19,20.7664563950387
2009-08-18,20.6332897660082
2009-08-17,20.5516309840555
2009-08-14,21.1341344829477
2009-08-13,21.1898257722394
2009-08-12,20.9435931374283
2009-08-11,20.6508778113518
2009-08-10,20.929773958944
2009-08-07,20.929773958944
2009-08-06,20.9184673583659
2009-08-05,21.0290207862403
2009-08-04,20.8003761967729
2009-08-03,20.9347991147565
2009-07-31,20.7287677264451
2009-07-30,20.6935916357578
2009-07-29,20.1571562527765
2009-07-28,20.1138142838939
2009-07-27,20.2111766777606
2009-07-24,20.1006232498862
2009-07-23,19.9046421731998
2009-07-22,19.9410745528402
2009-07-21,19.2752414076877
2009-07-20,19.4770014135585
2009-07-17,19.0981046652981
2009-07-16,18.595589084051
2009-07-15,18.4674476108329
2009-07-14,17.9875452307419
2009-07-13,17.88201695868
2009-07-10,17.4586475814793
2009-07-09,17.3355312640737
2009-07-08,17.3418127088393
2009-07-07,17.5478440971507
2009-07-06,17.4611601593855
2009-07-03,17.9435751173828
2009-07-02,17.9435751173828
2009-07-01,18.1734759958034
2009-06-30,18.0654351458352
2009-06-29,18.084279480132
2009-06-26,18.0352842109604
2009-06-25,17.6131711227128
2009-06-24,17.2739731053709
2009-06-23,17.2048772129495
2009-06-22,17.7840264203368
2009-06-19,17.5252308959945
2009-06-18,17.3367875530268
2009-06-17,17.2676916606054
2009-06-16,17.3958331338234
2009-06-15,17.2023646350432
2009-06-12,17.4749793378698
2009-06-11,17.7840264203368
2009-06-10,17.8832732476331
2009-06-09,18.1609131062722
2009-06-08,18.1194555708193
2009-06-05,18.3920702736459
2009-06-04,18.1131741260537
2009-06-03,17.7274934174465
2009-06-02,17.7563880633682
2009-06-01,17.5867890546973
2009-05-29,17.0729668728721
2009-05-28,17.0088961362631
2009-05-27,16.9573882891852
2009-05-26,16.4360283736413
2009-05-22,15.6005962198179
2009-05-21,15.9272313476286
2009-05-20,16.2325095632362
2009-05-19,16.2450724527674
2009-05-18,15.9171810360036
2009-05-15,15.6558729337551
2009-05-14,15.5189374378653
2009-05-13,15.580495596568
2009-05-12,16.2953240108921
2009-05-11,16.4523601300319
2009-05-08,16.4868075731263
2009-05-07,16.6320094503277
2009-05-06,16.7714575241238
2009-05-05,16.6910550311243
2009-05-04,16.6144214049841
2009-05-01,16.0742171551434
2009-04-30,15.9548697045972
2009-04-29,15.9360253703004
2009-04-28,15.8556228773009
2009-04-27,15.7036119139736
2009-04-24,15.7211999593172
2009-04-23,15.9799954836595
2009-04-22,15.7475820273327
2009-04-21,15.3443132733819
2009-04-20,15.4510978343969
2009-04-17,15.6093902424897
2009-04-16,15.4711984576468
2009-04-15,14.855616870619
2009-04-14,15.0968243496177
2009-04-13,15.1985837548202
2009-04-09,15.0754674374146
2009-04-08,14.6721986834638
2009-04-07,14.6571232160264
2009-04-06,14.9184313182749
2009-04-03,14.589283612558
2009-04-02,14.4159157370278
2009-04-01,13.693549588985
2009-03-31,13.4988248012517
2009-03-30,13.1922902966909
2009-03-27,13.6345040081884
2009-03-26,13.8166659063905
2009-03-25,13.6131470959854
2009-03-24,13.7488263029222
2009-03-23,13.5880213169231
2009-03-20,12.9535953955985
2009-03-19,12.9649019961766
2009-03-18,13.0000780868639
2009-03-17,12.5239445736322
2009-03-16,12.2349981144151
2009-03-13,12.2111286243059
2009-03-12,12.1332387092126
2009-03-11,11.81791018198
2009-03-10,11.2023285949522
2009-03-09,11.0050912293127
2009-03-06,11.1055943455621
2009-03-05,11.541526612294
2009-03-04,11.6545926180746
2009-03-03,11.3995659605917
2009-03-02,11.4573552524351
2009-02-27,11.4699181419663
2009-02-26,11.6734369523714
2009-02-25,11.6734369523714
2009-02-24,11.4184102948885
2009-02-23,11.5578583686846
2009-02-20,11.6081099268093
2009-02-19,11.8405233831361
2009-02-18,12.0415296156349
2009-02-17,12.191028001056
2009-02-13,12.5553517974602
2009-02-12,12.5314823073509
2009-02-11,12.3505766981019
2009-02-10,12.8782180584115
2009-02-09,12.9397762171142
2009-02-06,12.5628895311789
2009-02-05,12.2174100690715
2009-02-04,12.0917811737597
2009-02-03,11.7312262442148
2009-02-02,11.5578583686846
2009-01-30,11.7613771790897
2009-01-29,11.8518299837141
2009-01-28,11.9347450546199
2009-01-27,11.5013253657943
2009-01-26,11.4284606065134
2009-01-23,11.2902688216705
2009-01-22,11.306600578061
2009-01-21,10.412122843441
2009-01-20,10.3015694155667
2009-01-19,10.6005661864087
2009-01-16,10.6005661864087
2009-01-15,10.5679026736277
2009-01-14,10.9611211159536
2009-01-13,11.2739245023904
2009-01-12,11.4309731844197
2009-01-09,11.7312262442148
2009-01-08,11.7023315982931
2009-01-07,11.6206728163405
2009-01-06,12.2073597574465
2009-01-05,12.0829871510878
2009-01-02,11.4372546291852
2008-12-31,11.0226792746563
2008-12-30,11.061624232203
2008-12-29,11.0076038072189
2008-12-26,10.9824780281566
2008-12-24,10.8354922206418
2008-12-23,11.0390110310469
2008-12-22,11.3103694449203
2008-12-19,11.4246917396541
2008-12-18,11.4108725611698
2008-12-17,11.444792362904
2008-12-16,12.1206758196814
2008-12-15,12.0867560179472
2008-12-12,12.4372606358671
2008-12-11,12.7186693613655
2008-12-10,12.4988187945699
2008-12-09,13.0151535543013
2008-12-08,12.6633926474283
2008-12-05,11.8706743180109
2008-12-04,11.9611271226354
2008-12-03,12.0892685958534
2008-12-02,11.6395171506372
2008-12-01,11.5917781704187
2008-11-28,11.9045941197451
2008-11-26,11.9661522784479
2008-11-25,11.89830011209
2008-11-24,11.9083629866045
2008-11-21,10.5679026736277
2008-11-20,10.8606179997041
2008-11-19,11.5050942326536
2008-11-18,11.4309731844197
2008-11-17,11.3756964704825
2008-11-14,11.807859870355
2008-11-13,12.1156506638689
2008-11-12,11.7136381988712
2008-11-11,12.2073597574465
2008-11-10,12.6131410893036
2008-11-07,12.5440451968821
2008-11-06,12.9121378601456
2008-11-05,13.7840023936095
2008-11-04,14.0440542069049
2008-11-03,13.7061124785161
2008-10-31,13.91716902264
2008-10-30,14.0943057650296
2008-10-29,13.7613891924533
2008-10-28,12.6257039788348
2008-10-27,12.2651490492899
2008-10-24,12.2990688510241
2008-10-23,12.468667859695
2008-10-22,12.7199256503186
2008-10-21,12.2990688510241
2008-10-20,12.5666583980382
2008-10-17,12.8191724776149
2008-10-16,12.9937966420983
2008-10-15,13.4422917983614
2008-10-14,14.6232034142922
2008-10-13,13.885761798812
2008-10-10,12.5628895311789
2008-10-09,12.0352481708694
2008-10-08,12.1018314853846
2008-10-07,12.7513328741466
2008-10-06,12.4096222788985
2008-10-03,13.3794773507055
2008-10-02,13.6671675209695
2008-10-01,14.1156626772326
2008-09-30,14.4473229608557
2008-09-29,15.0352661909149
2008-09-26,16.3066306114702
2008-09-25,16.933518799076
2008-09-24,16.4511038410787
2008-09-23,17.0604039833409
2008-09-22,17.6194525674784
2008-09-19,18.1156867039599
2008-09-18,17.0139212920755
2008-09-17,17.4008582896359
2008-09-16,17.9021175819299
2008-09-15,18.5541315485981
2008-09-12,18.9586440286125
2008-09-11,19.2199646937506
2008-09-10,19.4712224843741
2008-09-09,20.0955980940737
2008-09-08,20.7149485479608
2008-09-05,20.4021325986345
2008-09-04,21.0946618840407
2008-09-03,21.1910820611925
2008-09-02,21.7966133365953
2008-08-29,21.7966133365953
2008-08-28,22.1420927987028
2008-08-27,22.08053464
2008-08-26,21.9699812121256
2008-08-25,22.1395802207965
2008-08-22,22.2991289178425
2008-08-21,22.0415896824533
2008-08-20,22.2287767364679
2008-08-19,22.2451084928584
2008-08-18,22.3380738753892
2008-08-15,22.581793932294
2008-08-14,22.6697341590123
2008-08-13,22.613201156122
2008-08-12,22.5240046404506
2008-08-11,22.1735000225307
2008-08-08,21.312942089645
2008-08-07,20.8732409560537
2008-08-06,21.0302770751934
2008-08-05,20.2011263661356
2008-08-04,19.8368025697314
2008-08-01,20.0993669609331
2008-07-31,20.3770068195721
2008-07-30,20.162181408589
2008-07-29,20.0315273574647
2008-07-28,20.4109266213063
2008-07-25,20.4775099358216
2008-07-24,20.7614312392262
2008-07-23,21.1521371036459
2008-07-22,20.4473590009467
2008-07-21,21.0428399647246
2008-07-18,21.312942089645
2008-07-17,21.9825441016568
2008-07-16,21.7250048662676
2008-07-15,21.8267642714702
2008-07-14,22.5252609294037
2008-07-11,22.2501336486709
2008-07-10,22.2790282945926
2008-07-09,22.7275234508557
2008-07-08,22.5755124875284
2008-07-07,22.2526462265771
2008-07-03,21.6295269058307
2008-07-02,22.2928474730769
2008-07-01,21.9498805888757
2008-06-30,21.6081699936277
2008-06-27,21.4285206733318
2008-06-26,21.9654585718944
2008-06-25,22.4662153486072
2008-06-24,22.0830472179062
2008-06-23,22.0956101074374
2008-06-20,22.7388300514338
2008-06-19,22.9071727711516
2008-06-18,22.8895847258079
2008-06-17,22.8632026577924
2008-06-16,22.3493804759672
2008-06-13,21.8795284075011
2008-06-12,22.9398362839326
2008-06-11,23.3669745279927
2008-06-10,23.4649650663359
2008-06-09,23.2338078989622
2008-06-06,23.8632086644743
2008-06-05,23.84938948599
2008-06-04,23.5039100238826
2008-06-03,23.6433580976786
2008-06-02,23.8255199958807
2008-05-30,23.8117008173964
2008-05-29,23.6433580976786
2008-05-28,23.6119508738507
2008-05-27,23.4209949529768
2008-05-23,22.8632026577924
2008-05-22,22.7802875868867
2008-05-21,23.6182323186163
2008-05-20,23.3870751512426
2008-05-19,23.7049162563814
2008-05-16,23.9071787778334
2008-05-15,23.8569272197087
2008-05-14,24.1508988347383
2008-05-13,24.0516520074419
2008-05-12,23.7275294575375
2008-05-09,23.1471239611971
2008-05-08,23.4297889756486
2008-05-07,23.6433580976786
2008-05-06,23.5076788907419
2008-05-05,23.2802905902276
2008-05-02,22.8544086351206
2008-05-01,22.613201156122
2008-04-30,22.613201156122
2008-04-29,22.0679717504688
2008-04-28,21.8280205604233
2008-04-25,21.495103987847
2008-04-24,21.3543996250978
2008-04-23,20.7086671031953
2008-04-22,21.1056544123805
2008-04-21,21.1684688600364
2008-04-18,20.3845445532908
2008-04-17,19.598107668639
2008-04-16,19.3594127675466
2008-04-15,18.809158206081
2008-04-14,18.7501126252845
2008-04-11,19.2589096512972
2008-04-10,19.5252429093582
2008-04-09,19.3330306995312
2008-04-08,19.6546406715293
2008-04-07,20.0616782923395
2008-04-04,19.4366745381634
2008-04-03,19.3003671867501
2008-04-02,18.9950889711425
2008-04-01,18.8016204723623
2008-03-31,18.3053863358807
2008-03-28,18.1722197068502
2008-03-27,18.255134777756
2008-03-26,18.3091552027401
2008-03-25,17.977494919117
2008-03-24,17.6948299046654
2008-03-20,16.7452638994513
2008-03-19,16.8707043514201
2008-03-18,16.7088315198109
2008-03-17,16.1546196481429
2008-03-14,16.3694450591261
2008-03-13,16.2689419428766
2008-03-12,16.165926248721
2008-03-11,16.0151715743468
2008-03-10,15.5101434151934
2008-03-07,15.4498289825542
2008-03-06,16.0176841522531
2008-03-05,15.7211999593172
2008-03-04,15.6885364465362
2008-03-03,15.8267282313791
2008-02-29,16.358138458548
2008-02-28,16.6081399602185
2008-02-27,15.4586355681156
2008-02-26,15.2124029333045
2008-02-25,15.0968243496177
2008-02-22,15.3907959646472
2008-02-21,15.8882863900819
2008-02-20,15.6533603558489
2008-02-19,15.9234624807692
2008-02-15,15.9649200162221
2008-02-14,16.432259506782
2008-02-13,16.3041180335639
2008-02-12,16.4573852858443
2008-02-11,16.3292438126263
2008-02-08,15.7915521406918
2008-02-07,15.675973557005
2008-02-06,16.5729638695312
2008-02-05,16.8342719717797
2008-02-04,17.0729668728721
2008-02-01,17.1596508106372
2008-01-31,17.1671885443559
2008-01-30,17.0164338699818
2008-01-29,16.6822610084524
2008-01-28,16.7337688555303
2008-01-25,17.4737230489167
2008-01-24,17.6759855703687
2008-01-23,17.5880453436504
2008-01-22,20.09811067198
2008-01-18,20.822989397929
2008-01-17,20.7739941287574
2008-01-16,21.2325395966454
2008-01-15,22.5152106177788
2008-01-14,22.5403363968411
2008-01-11,22.3430990312016
2008-01-10,22.7388300514338
2008-01-09,22.5503867084661
2008-01-08,22.922248238589
2008-01-07,23.0654651792444
2008-01-04,24.2463767951752
2008-01-03,24.797887645594
2008-01-02,25.1584425751388
