Date,MarketCap,AdjustedVolume,ClosePrice,AdjustedHighPrice,Volume,AdjustedClosePrice,HighPrice,AdjustedLowPrice,LowPrice,will_increase
2009-08-12,131147544871.0,111267639.0,165.31,20.9435931374283,15895377.0,20.767712683991803,166.71,20.409670332353198,162.46,1
2009-08-11,129180054028.0,88872153.9999999,162.83,20.6508778113518,12696022.0,20.456153023618604,164.38,20.336805573072397,161.88,1
2009-08-10,130679472453.0,75108788.9999999,164.72,20.929773958943997,10729827.0,20.6935916357578,166.6,20.5604250067273,163.66,1
2009-08-07,131306213488.0,96870927.9999999,165.51,20.929773958943997,13838704.0,20.792838463054103,166.6,20.7036419473828,164.8,1
2009-08-06,130036864556.0,85443630.9999999,163.91,20.9184673583659,12206233.0,20.5918322305553,166.51,20.4888165363996,163.09,1
2009-08-05,130988876255.0,105795333.0,165.11,21.029020786240302,15113619.0,20.7425869049294,167.39,20.6295208991488,164.21,0
2009-08-04,131337947211.0,98952370.9999999,165.55,20.8003761967729,14136053.0,20.7978636188666,165.57,20.6295208991488,164.21,1
2009-08-03,132036089123.0,98559873.9999999,166.43,20.9347991147565,14079982.0,20.908417046741,166.64,20.712435970054603,164.87,0
2009-07-31,129624326154.0,105672952.0,163.39,20.728767726445103,15096136.0,20.5265052049932,165.0,20.4662033352435,162.91,0
2009-07-30,129148320305.0,117400808.0,162.79,20.6935916357578,16771544.0,20.4511278678061,164.72,20.2890665928539,161.5,0
2009-07-29,126958693399.0,95607049.9999999,160.03,20.157156252776502,13658150.0,20.1043921167456,160.45,19.8807726830906,158.25,1
2009-07-28,126934893106.0,90888132.9999999,160.0,20.1138142838939,12984019.0,20.100623249886198,160.105,19.799113901137897,157.6,1
2009-07-27,127014227414.0,108327807.0,160.1,20.2111766777606,15475401.0,20.113186139417397,160.88,19.7564000767319,157.26,0
2009-07-24,126923786303.0,109589914.0,159.986,20.100623249886198,15655702.0,20.0988644453518,160.0,19.6609221162949,156.5,0
2009-07-23,125205405188.0,131740378.0,157.82,19.9046421731998,18820054.0,19.826752258106502,158.44,19.5428309547019,155.56,1
2009-07-22,124348594659.0,218525832.0,156.74,19.9410745528402,31217976.0,19.691073051169802,158.73,19.6119268471233,156.11,0
2009-07-21,120199410341.0,218695309.0,151.51,19.275241407687698,31242187.0,19.0340339286891,153.43,18.812927072940397,149.75,0
2009-07-20,121309297312.0,183881187.0,152.909,19.4770014135585,26268741.0,19.2097887532303,155.036,18.9561440135958,150.89,0
2009-07-17,120389812680.0,150538451.0,151.75,19.098104665298102,21505493.0,19.0641848635639,152.02,18.6722227101912,148.63,0
2009-07-16,117033971444.0,98392160.9999999,147.52,18.595589084051,14056023.0,18.5327746363951,148.02,18.2877982905371,145.57,0
2009-07-15,116526231871.0,121396114.0,146.88,18.4674476108329,17342302.0,18.4523721433955,147.0,18.1307621713973,144.32,0
2009-07-14,112868920264.0,86875417.9999999,142.27,17.987545230741897,12410774.0,17.873222936008197,143.18,17.7339004911074,141.161,0
2009-07-13,112924454280.0,120943494.0,142.34,17.882016958679998,17277642.0,17.882016958679998,142.34,17.277741972230302,137.53,0
2009-07-10,109893883707.0,111318256.0,138.52,17.4586475814793,15902608.0,17.402114578589,138.97,17.125731008903,136.32,1
2009-07-09,108180262650.0,85786434.9999999,136.36,17.335531264073698,12255205.0,17.1307561647155,137.99,17.0767357397314,135.93,0
2009-07-08,108862537700.0,143982048.0,137.22,17.3418127088393,20568864.0,17.2387970146836,138.04,16.8870361078106,134.42,1
2009-07-07,107418653291.0,115445092.0,135.4,17.5478440971507,16492156.0,17.0101524252162,139.68,16.9825140682476,135.18,1
2009-07-06,109965284584.0,124671533.0,138.61,17.4611601593855,17810219.0,17.413421179167,138.99,17.1169369862312,136.25,1
2009-07-03,111083898330.0,92653847.9999999,140.02,17.9435751173828,13236264.0,17.590557921556698,142.83,17.561663275634903,139.79,0
2009-07-02,111083898330.0,92653847.9999999,140.02,17.9435751173828,13236264.0,17.590557921556698,142.83,17.561663275634903,139.79,1
2009-07-01,113313192390.0,103568150.0,142.83,18.1734759958034,14795450.0,17.9435751173828,144.66,17.904630159836103,142.52,0
2009-06-30,112995855157.0,108562440.0,142.43,18.0654351458352,15508920.0,17.8933235592581,143.8,17.8141773552116,141.8,1
2009-06-29,112630917339.0,141915494.0,141.97,18.084279480132,20273642.0,17.8355342674146,143.95,17.781513842430602,141.54,0
2009-06-26,113003788588.0,109867982.0,142.44,18.0352842109604,15695426.0,17.8945798482112,143.56,17.5553818308694,139.74,0
2009-06-25,110956963436.0,147422191.0,139.86,17.6131711227128,21060313.0,17.570457298306803,140.2,16.986282935107,135.21,0
2009-06-24,108069194618.0,121381183.0,136.22,17.2739731053709,17340169.0,17.1131681193719,137.5,16.9423128217478,134.86,1
2009-06-23,106315906407.0,176632470.0,134.01,17.2048772129495,25233210.0,16.8355282607328,136.95,16.6935676090305,132.88,1
2009-06-22,108981539162.0,158728087.0,137.37,17.7840264203368,22675441.0,17.2576413489804,141.56,17.1269872978562,136.33,0
2009-06-19,110655493065.0,180463626.0,139.48,17.5252308959945,25780518.0,17.5227183180883,139.5,17.1985957681839,136.9,0
2009-06-18,107799457970.0,106920023.0,135.88,17.3367875530268,15274289.0,17.070454294965902,138.0,17.0340219153254,135.59,1
2009-06-17,107561455046.0,142853172.0,135.58,17.2676916606054,20407596.0,17.032765626372303,137.45,16.900855286294902,134.53,0
2009-06-16,108172329219.0,128701237.0,136.35,17.3958331338234,18385891.0,17.129499875762402,138.47,17.0980926519344,136.1,0
2009-06-15,107966060018.0,134987111.0,136.09,17.2023646350432,19283873.0,17.0968363629813,136.93,16.946081688607197,134.89,1
2009-06-12,108664201930.0,140771232.0,136.97,17.4749793378698,20110176.0,17.2073897908557,139.1,17.090554918215698,136.04,1
2009-06-11,111028364314.0,131205851.0,139.95,17.7840264203368,18743693.0,17.5817638988848,141.56,17.4058834454483,138.55,1
2009-06-10,111266367238.0,172199727.0,140.25,17.883273247633102,24599961.0,17.6194525674784,142.35,17.3744762216204,138.3,1
2009-06-09,113225924651.0,169240876.0,142.72,18.1609131062722,24177268.0,17.9297559388985,144.56,17.657141236071897,140.55,1
2009-06-08,114122402333.0,232912673.0,143.85,18.1194555708193,33273239.0,18.0717165906008,144.23,17.5164368733227,139.43,1
2009-06-05,114772943660.0,158178874.0,144.67,18.3920702736459,22596982.0,18.1747322847565,146.4,17.9913140976013,143.21,0
2009-06-04,114035134594.0,137657989.0,143.74,18.1131741260537,19665427.0,18.0578974121165,144.18,17.593070499462897,140.04,0
2009-06-03,111821707396.0,141299592.0,140.95,17.7274934174465,20185656.0,17.7073927941966,141.11,17.471210471010497,139.07,0
2009-06-02,110663426496.0,114055732.0,139.49,17.7563880633682,16293676.0,17.5239746070414,141.34,17.380757666386,138.35,0
2009-06-01,110552358465.0,113166984.0,139.35,17.586789054697302,16166712.0,17.5063865616978,139.99,17.0855297624033,136.0,0
2009-05-29,107743923955.0,114163602.0,135.81,17.0729668728721,16309086.0,17.061660272294,135.9,16.8154276374829,133.85,0
2009-05-28,107156850074.0,121887528.0,135.07,17.0088961362631,17412504.0,16.9686948897633,135.39,16.586783048015498,132.03,0
2009-05-27,105554297049.0,161740670.0,133.05,16.9573882891852,23105810.0,16.7149245212335,134.98,16.4460786852663,130.91,0
2009-05-26,103753408253.0,159231429.0,130.78,16.4360283736413,22747347.0,16.429746928875698,130.83,15.6470789110833,124.55,0
2009-05-22,97184527534.0,74517204.9999999,122.5,15.6005962198179,10645315.0,15.389539675694099,124.18,15.2953180042103,121.75,1
2009-05-21,98517343912.0,102045258.0,124.18,15.9272313476286,14577894.0,15.6005962198179,126.78,15.4385349448657,122.89,1
2009-05-20,99858093720.0,97193039.9999999,125.87,16.2325095632362,13884720.0,15.812909052894799,129.21,15.741300582567101,125.3,0
2009-05-19,101111575790.0,93105508.9999999,127.45,16.2450724527674,13300787.0,16.0114027074875,129.31,15.7965772965043,125.74,0
2009-05-18,100476901324.0,114771356.0,126.65,15.9171810360036,16395908.0,15.910899591238,126.7,15.2727048030542,121.57,0
2009-05-15,97121060088.0,91891239.9999999,122.42,15.6558729337551,13127320.0,15.3794893640692,124.62,15.2777299588666,121.61,0
2009-05-14,97541531921.0,111976970.0,122.95,15.5189374378653,15996710.0,15.446072678584398,123.53,15.037778768821099,119.7,1
2009-05-13,94796564858.0,148992221.0,119.49,15.580495596568001,21284603.0,15.0113967008056,124.02,14.9975775223213,119.38,1
2009-05-12,98707746252.0,152369805.0,124.42,16.2953240108921,21767115.0,15.6307471546928,129.71,15.483761347178,123.25,0
2009-05-11,102793463124.0,101195717.0,129.57,16.4523601300319,14456531.0,16.2777359655485,130.96,15.969945172034599,127.12,1
2009-05-08,102491992752.0,117006064.0,129.19,16.486807573126303,16715152.0,16.22999698533,131.2342,15.8619043220664,126.26,1
2009-05-07,102388858152.0,132973925.0,129.06,16.6320094503277,18996275.0,16.2136652289395,132.39,16.0679357103778,127.9,1
2009-05-06,105117958354.0,118410516.0,132.5,16.7714575241238,16915788.0,16.645828628812,133.5,16.3593947475011,130.22,0
2009-05-05,105284560401.0,99600311.9999999,132.71,16.6910550311243,14228616.0,16.6722106968275,132.86,16.4724607532817,131.12,0
2009-05-04,104776820828.0,152395194.0,132.07,16.6144214049841,21770742.0,16.591808203827902,132.25,16.0402973534092,127.68,0
2009-05-01,100944973743.0,99397234.9999999,127.24,16.074217155143398,14199605.0,15.985020639472001,127.95,15.804115030223,125.8,1
2009-04-30,99826359997.0,124622078.0,125.83,15.954869704597199,17803154.0,15.8078838970824,127.0,15.6935616023486,124.92,0
2009-04-29,99278953271.0,114564555.0,125.14,15.936025370300401,16366365.0,15.7211999593172,126.85,15.5566261064588,123.83,0
2009-04-28,98296794535.0,113964158.0,123.902,15.8556228773009,16280594.0,15.5656713869212,126.21,15.4850176361311,123.26,0
2009-04-27,98953682607.0,120203433.0,124.73,15.703611913973598,17171919.0,15.669692112239401,125.0,15.409640298943998,122.66,1
2009-04-24,98295207849.0,135236661.0,123.9,15.7211999593172,19319523.0,15.5654201291306,125.14,15.4485852564907,122.97,1
2009-04-23,99485222472.0,236289193.0,125.4,15.9799954836595,33755599.0,15.7538634720983,127.2,15.516424859958999,123.51,0
2009-04-22,96399117883.0,234691772.0,121.51,15.7475820273327,33527396.0,15.265167069335401,125.35,15.2262221117888,121.2,0
2009-04-21,96597453654.0,117671008.0,121.76,15.344313273381902,16810144.0,15.296574293163399,122.14,14.8995869839781,118.6,1
2009-04-20,95597841371.0,116663519.0,120.5,15.4510978343969,16666217.0,15.1382818850705,122.99,14.9699391653527,119.16,0
2009-04-17,97914403170.0,124420674.0,123.42,15.6093902424897,17774382.0,15.505118259381002,124.25,15.1068746612426,120.25,0
2009-04-16,96351517298.0,148395562.0,121.45,15.471198457646802,21199366.0,15.257629335616699,123.15,14.9234564740874,118.79,0
2009-04-15,93328880156.0,103256790.0,117.64,14.855616870618999,14750970.0,14.7789832444788,118.25,14.542800921292699,115.76,1
2009-04-14,93860420021.0,113688925.0,118.31,15.096824349617698,16241275.0,14.8631546043377,120.17,14.7299879753072,117.25,1
2009-04-13,95375705308.0,97367052.9999999,120.22,15.198583754820199,13909579.0,15.103105794383199,120.98,14.9498385421029,119.0,0
2009-04-09,94860032304.0,132734070.0,119.57,15.075467437414598,18962010.0,15.021447012430599,120.0,14.819184490978598,117.96,0
2009-04-08,92281667288.0,113907367.0,116.32,14.6721986834638,16272481.0,14.613153102667301,116.79,14.3945588248248,114.58,1
2009-04-07,91234454420.0,134196468.0,115.0,14.6571232160264,19170924.0,14.447322960855699,116.67,14.3455635556532,114.19,0
2009-04-06,93971488053.0,164515624.0,118.45,14.918431318274902,23502232.0,14.880742649681402,118.75,14.231241260919399,113.28,0
2009-04-03,92019864071.0,159086263.0,115.99,14.589283612558,22726609.0,14.5716955672144,116.13,14.2613921957943,113.52,0
2009-04-02,89417698763.0,203091462.0,112.71,14.4159157370278,29013066.0,14.1596327905917,114.75,13.7915401273282,109.78,0
2009-04-01,86228459573.0,147398566.0,108.69,13.693549588985,21056938.0,13.6546046314383,109.0,13.051585933941698,103.89,1
2009-03-31,83396224771.0,142519909.0,105.12,13.4988248012517,20359987.0,13.2061094751752,107.45,13.191034007737802,105.0,0
2009-03-30,82896418629.0,125715345.0,104.49,13.192290296690901,17959335.0,13.1269632711288,105.01,12.8907809479426,102.61,1
2009-03-27,84768708302.0,123260683.0,106.85,13.6345040081884,17608669.0,13.423447464064601,108.53,13.3669144611743,106.4,0
2009-03-26,87164604410.0,154062776.0,109.87,13.8166659063905,22008968.0,13.802846727906198,109.98,13.5151565576422,107.58,0
2009-03-25,84483104793.0,161662886.0,106.49,13.6131470959854,23094698.0,13.3782210617524,108.36,13.0478170670824,103.86,0
2009-03-24,84752841441.0,160153000.0,106.83,13.748826302922199,22879000.0,13.420934886158399,109.44,13.2396775160025,105.3872,0
2009-03-23,85411316199.0,166641097.0,107.66,13.588021316923099,23805871.0,13.5252068692672,108.16,12.7827400979745,101.75,0
2009-03-20,80595723692.0,173926123.0,101.59,12.9535953955985,24846589.0,12.762639474724601,103.11,12.6344980015066,100.57,0
2009-03-19,80619523984.0,125079465.0,101.62,12.9649019961766,17868495.0,12.766408341584,103.2,12.5942967550068,100.25,0
2009-03-18,80540189676.0,199050355.0,101.52,13.0000780868639,28435765.0,12.7538454520528,103.48,12.5277134404916,99.72,0
2009-03-17,79064571544.0,197005102.0,99.66,12.5239445736322,28143586.0,12.5201757067729,99.69,11.9435390772918,95.07,1
2009-03-16,75700796876.0,199386740.0,95.42,12.234998114415099,28483820.0,11.987509190650899,97.39,11.831729360464301,94.18,0
2009-03-13,76105401848.0,150320072.0,95.93,12.211128624305902,21474296.0,12.051579927259901,97.2,11.936001343573,95.01,0
2009-03-12,76438605942.0,192203340.0,96.35,12.133238709212598,27457620.0,12.104344063290801,96.58,11.557858368684599,92.0,0
2009-03-11,73527036832.0,211696254.0,92.68,11.81791018198,30242322.0,11.6432860174966,94.07,11.25383644203,89.58,0
2009-03-10,70312013992.0,211126251.0,88.6275,11.2023285949522,30160893.0,11.1341749192456,89.17,10.5980536085025,84.36,0
2009-03-09,65934743538.0,174619354.0,83.11,11.005091229312699,24945622.0,10.441017489362801,87.6,10.3731778858944,82.57,1
2009-03-06,67672164887.0,252786562.0,85.3,11.1055943455621,36112366.0,10.7161447700956,88.4,10.3430269510196,82.33,1
2009-03-05,70480599397.0,176723638.0,88.84,11.541526612294,25246234.0,11.160871059499302,91.87,11.1118757903277,88.45,0
2009-03-04,72329088778.0,185381623.0,91.17,11.6545926180746,26483089.0,11.4535863855758,92.77,11.2375046856395,89.45,0
2009-03-03,70107728149.0,181084918.0,88.37,11.3995659605917,25869274.0,11.1018254787028,90.74,11.04026732,87.88,0
2009-03-02,69766590623.0,192742970.0,87.94,11.4573552524351,27534710.0,11.047805053718701,91.2,11.013885251984501,87.67,1
2009-02-27,70853470646.0,176686048.0,89.31,11.4699181419663,25240864.0,11.219916640295901,91.3,11.013885251984501,87.67,1
2009-02-26,70758269476.0,157513937.0,89.19,11.6734369523714,22501991.0,11.2048411728584,92.92,11.1759465269367,88.96,0
2009-02-25,72321155347.0,208328001.0,91.16,11.6734369523714,29761143.0,11.452330096622699,92.92,11.2123789065771,89.25,0
2009-02-24,71599213143.0,201773159.0,90.25,11.418410294888501,28824737.0,11.3380078018889,90.89,10.9297138921256,87.0,1
2009-02-23,68981180972.0,196743015.0,86.95,11.557858368684599,28106145.0,10.92343244736,92.0,10.868155733422801,86.51,0
2009-02-20,72352889071.0,187575094.0,91.2,11.608109926809302,26796442.0,11.4573552524351,92.4,11.1809716827492,89.0,1
2009-02-19,71908616945.0,230700547.0,90.64,11.840523383136102,32957221.0,11.3870030710605,94.25,11.3204197565453,90.11,1
2009-02-18,74867786640.0,171142041.0,94.37,12.041529615634902,24448863.0,11.855598850573498,95.85,11.6483111733091,92.72,1
2009-02-17,74994721533.0,169558382.0,94.53,12.191028001056,24222626.0,11.8756994738234,97.04,11.844292249995402,94.28,1
2009-02-13,78667900003.0,152266590.0,99.16,12.5553517974602,21752370.0,12.457361259117,99.94,12.3267072079927,98.12,0
2009-02-12,78755167742.0,204335663.0,99.27,12.5314823073509,29190809.0,12.471180437601301,99.75,12.039017037728698,95.83,1
2009-02-11,76811477191.0,168776993.0,96.82,12.3505766981019,24110999.0,12.1633896440874,98.31,12.03147930401,95.77,1
2009-02-10,77612753704.0,212329642.0,97.83,12.8782180584115,30332806.0,12.2902748283523,102.51,12.1935405789622,97.06,0
2009-02-09,81325599327.0,178749928.0,102.51,12.939776217114199,25535704.0,12.8782180584115,103.0,12.500075083522999,99.5,0
2009-02-06,79112172128.0,171784417.0,99.72,12.562889531178902,24540631.0,12.5277134404916,100.0,12.186002845243499,97.0,0
2009-02-05,76525873681.0,187353537.0,96.46,12.2174100690715,26764791.0,12.1181632417751,97.25,11.6357482837779,92.62,1
2009-02-04,74217245313.0,202103258.0,93.55,12.0917811737597,28871894.0,11.752583156417801,96.25,11.696050153527501,93.1,0
2009-02-03,73765039756.0,149860816.0,92.98,11.731226244214803,21408688.0,11.6809746860901,93.38,11.3417766687483,90.28,0
2009-02-02,72598825426.0,139603352.0,91.51,11.557858368684599,19943336.0,11.496300209981802,92.0,11.168408793218,88.9,1
2009-01-30,71504011973.0,162955387.0,90.13,11.761377179089699,23279341.0,11.3229323344515,93.62,11.3078568670141,90.01,1
2009-01-29,73780906618.0,148300005.0,93.0,11.851829983714099,21185715.0,11.683487263996401,94.34,11.633235705871598,92.6,0
2009-01-28,74732918316.0,219701881.0,94.2,11.934745054619901,31385983.0,11.8342419383705,95.0,11.4950439210287,91.5,0
2009-01-27,71980017822.0,154631463.0,90.73,11.501325365794301,22090209.0,11.398309671638598,91.55,11.2739370652799,89.74,0
2009-01-26,71115273863.0,174853854.0,89.64,11.4284606065134,24979122.0,11.2613741757487,90.97,11.0930314560309,88.3,0
2009-01-23,70099794718.0,190942374.0,88.36,11.290268821670498,27277482.0,11.100569189749699,89.87,10.8668994444697,86.5,1
2009-01-22,70099794718.0,352381827.0,88.36,11.306600578061,50340261.0,11.100569189749699,90.0,10.7814717956577,85.82,0
2009-01-21,65712607475.0,275012619.0,82.83,10.412122843441,39287517.0,10.4058413986755,82.88,9.963627687177961,79.31,1
2009-01-20,62039429006.0,230207747.0,78.2,10.3015694155667,32886821.0,9.824179613381881,82.0,9.824179613381881,78.2,1
2009-01-19,65315935934.0,262120509.0,82.33,10.6005661864087,37445787.0,10.3430269510196,84.38,10.1005631830678,80.4,0
2009-01-16,65315935934.0,262120509.0,82.33,10.6005661864087,37445787.0,10.3430269510196,84.38,10.1005631830678,80.4,0
2009-01-15,66148946170.0,460808390.0,83.38,10.5679026736277,65829770.0,10.4749372910969,84.12,10.056593069708699,80.05,1
2009-01-14,67695965180.0,267996414.0,85.33,10.9611211159536,38285202.0,10.7199136369549,87.25,10.6432800108147,84.72,1
2009-01-13,69584121715.0,199728781.0,87.71,11.273924502390402,28532683.0,11.018910407797,89.7399,10.848055110172998,86.35,1
2009-01-12,70337797642.0,154530138.0,88.66,11.430973184419699,22075734.0,11.138257858343199,90.99,10.9988097845471,87.55,1
2009-01-09,71861016360.0,137445749.0,90.58,11.731226244214803,19635107.0,11.3794653373418,93.38,11.3241886234046,90.14,0
2009-01-08,73542903693.0,168365988.0,92.7,11.7023315982931,24052284.0,11.645798595402802,93.15,11.3116257338735,90.04,1
2009-01-07,72202153885.0,189300706.0,91.01,11.620672816340498,27042958.0,11.4334857623259,92.5,11.3392640908421,90.26,1
2009-01-06,73796773480.0,323043903.0,93.02,12.207359757446499,46149129.0,11.6859998419026,97.17,11.606853637856199,92.39,0
2009-01-05,75034388687.0,297211453.0,94.58,12.082987151087801,42458779.0,11.881980918589,96.18,11.6470548843559,92.71,0
2009-01-02,71995884684.0,188749470.0,90.75,11.4372546291852,26964210.0,11.400822249544802,91.04,10.698556724751901,85.16,1
2008-12-31,67711832041.0,152010341.0,85.35,11.022679274656301,21715763.0,10.7224262148612,87.74,10.7211699259081,85.34,1
2008-12-30,68457574538.0,242057340.0,86.29,11.061624232203,34579620.0,10.840517376454198,88.05,10.6432800108147,84.72,0
2008-12-29,68711444325.0,171970575.0,86.61,11.0076038072189,24567225.0,10.880718622954,87.62,10.6872501241739,85.07,0
2008-12-26,68076769859.0,77301496.9999999,85.81,10.9824780281566,11043071.0,10.7802155067046,87.42,10.7086070363769,85.24,0
2008-12-24,67465895686.0,67864957.9999999,85.04,10.835492220641802,9694994.0,10.683481257314499,86.25,10.621923098611699,84.55,1
2008-12-23,68528975416.0,160419182.0,86.38,11.0390110310469,22917026.0,10.851823977032302,87.87,10.791522107282699,85.9,1
2008-12-22,68021235843.0,211275512.0,85.74,11.310369444920301,30182216.0,10.7714214840328,90.03,10.6395111439554,84.69,0
2008-12-19,71400877372.0,203740908.0,90.0,11.4246917396541,29105844.0,11.306600578061,90.94,11.1558459036868,88.8,0
2008-12-18,70948671816.0,214435473.0,89.43,11.410872561169802,30633639.0,11.2349921077333,90.83,11.1106195013746,88.44,1
2008-12-17,70734469183.0,325029152.0,89.16,11.444792362904,46432736.0,11.2010723059991,91.1,11.057855365343599,88.02,1
2008-12-16,75708730307.0,281118306.0,95.43,12.1206758196814,40159758.0,11.988765479604002,96.48,11.6520800401684,92.75,1
2008-12-15,75169257011.0,223012776.0,94.75,12.086756017947199,31858968.0,11.903337830792001,96.21,11.683487263996401,93.0,0
2008-12-12,77961824660.0,260703436.0,98.27,12.4372606358671,37243348.0,12.3455515422895,99.0,11.624441683199802,92.53,1
2008-12-11,75367592782.0,260820049.0,95.0,12.7186693613655,37260007.0,11.934745054619901,101.24,11.913388142416899,94.83,1
2008-12-10,77914224075.0,234619959.0,98.21,12.4988187945699,33517137.0,12.3380138085708,99.49,12.1231883975876,96.5,1
2008-12-09,79381908776.0,301029386.0,100.06,13.0151535543013,43004198.0,12.5704272648976,103.6,12.212384913259001,97.21,0
2008-12-08,79112172128.0,296423162.0,99.72,12.663392647428301,42346166.0,12.5277134404916,100.8,12.0352481708694,95.8,0
2008-12-05,74574249700.0,261100840.0,94.0,11.8706743180109,37300120.0,11.8091161593081,94.49,11.1633836374055,88.86,1
2008-12-04,72519491118.0,272921397.0,91.41,11.9611271226354,38988771.0,11.483737320450599,95.21,11.1885094164679,89.06,0
2008-12-03,76081601556.0,335054356.0,95.9,12.089268595853401,47864908.0,12.0478110604005,96.23,11.1558459036868,88.8,1
2008-12-02,73360434785.0,287354109.0,92.47,11.6395171506372,41050587.0,11.616903949481099,92.65,10.8668994444697,86.5,1
2008-12-01,70552000275.0,231040523.0,88.93,11.5917781704187,33005789.0,11.1721776600774,92.27,11.1712982578102,88.92299999999999,1
2008-11-28,73519103401.0,75301358.9999999,92.67,11.9045941197451,10757337.0,11.6420297285435,94.76,11.5402703233409,91.86,0
2008-11-26,75367592782.0,225125607.0,95.0,11.9661522784479,32160801.0,11.934745054619901,95.25,11.2877562437642,89.85,1
2008-11-25,72035551838.0,308889210.0,90.8,11.898300112089998,44127030.0,11.4071036943104,94.7099,11.075443410687301,88.16,0
2008-11-24,73741239464.0,360673138.0,92.95,11.9083629866045,51524734.0,11.6772058192308,94.79,10.658355478252199,84.84,0
2008-11-21,65514271704.0,392392448.0,82.58,10.5679026736277,56056064.0,10.3744341748475,84.12,9.942270774974961,79.14,1
2008-11-20,63856184663.0,429184959.0,80.49,10.860617999704099,61312137.0,10.1118697836459,86.45,10.050311624943099,80.0,1
2008-11-19,68457574538.0,293068307.0,86.29,11.5050942326536,41866901.0,10.840517376454198,91.58,10.830467064829302,86.21,0
2008-11-18,71329476495.0,302588524.0,89.91,11.430973184419699,43226932.0,11.2952939774829,90.99,10.912125846782,86.86,0
2008-11-17,69925259240.0,290730979.0,88.14,11.375696470482499,41532997.0,11.0729308327811,90.55,10.9623774049067,87.26,1
2008-11-14,71591279712.0,351319710.0,90.24,11.807859870355001,50188530.0,11.3367515129358,93.99,11.306600578061,90.0,0
2008-11-13,76510006820.0,463840426.0,96.44,12.1156506638689,66262918.0,12.1156506638689,96.44,10.806597574720099,86.02,1
2008-11-12,71496078542.0,294732067.0,90.12,11.7136381988712,42104581.0,11.3216760454984,93.24,11.3078568670141,90.01,1
2008-11-11,75185123873.0,306249097.0,94.77,12.207359757446499,43749871.0,11.905850408698198,97.17,11.5905218814656,92.26,1
2008-11-10,76065734694.0,281471498.0,95.88,12.613141089303602,40210214.0,12.045298482494301,100.4,11.871930606964,94.5,0
2008-11-07,77938024367.0,273909153.0,98.24,12.5440451968821,39129879.0,12.3417826754301,99.85,12.025197859244402,95.72,1
2008-11-06,78620299418.0,329909594.0,99.1,12.9121378601456,47129942.0,12.4498235253983,102.78,12.3116317405553,98.0,1
2008-11-05,81952340362.0,314406141.0,103.3,13.7840023936095,44915163.0,12.9774648857078,109.72,12.9385199281611,102.99,1
2008-11-04,88053148662.0,349991453.0,110.99,14.0440542069049,49998779.0,13.9435510906554,111.79,13.4008342629085,106.67,0
2008-11-03,84855976041.0,264609660.0,106.96,13.706112478516099,37801380.0,13.4372666425489,109.1,13.173445962394199,104.86,1
2008-10-31,85355782183.0,415042817.0,107.59,13.91716902264,59291831.0,13.516412846595301,110.78,13.2086220530815,105.14,1
2008-10-30,88092815816.0,409521910.0,111.04,14.094305765029599,58503130.0,13.949832535420999,112.19,13.5189254245016,107.61,0
2008-10-29,82944019214.0,488329408.0,104.55,13.7613891924533,69761344.0,13.1345010048475,109.54,12.5553517974602,99.94,0
2008-10-28,79262907314.0,408927400.0,99.91,12.625703978834801,58418200.0,12.5515829306008,100.5,11.6043410599499,92.37,0
2008-10-27,73058964413.0,302347192.0,92.09,12.265149049289901,43192456.0,11.5691649692626,97.63,11.5402703233409,91.86,0
2008-10-24,76462406235.0,397514551.0,96.38,12.299068851024101,56787793.0,12.108112930150199,97.9,11.3204197565453,90.11,1
2008-10-23,77930090936.0,418857418.0,98.23,12.468667859695001,59836774.0,12.340526386477,99.25,11.545295479153399,91.9,1
2008-10-22,76851144345.0,562202081.0,96.87,12.719925650318599,80314583.0,12.169671088852999,101.25,11.674693241324501,92.93,0
2008-10-21,72582958564.0,548414363.0,91.49,12.299068851024101,78344909.0,11.4937876320756,97.9,11.452330096622699,91.16,1
2008-10-20,78096692984.0,387292038.0,98.44,12.566658398038198,55327434.0,12.3669084544925,100.03,11.7638897569959,93.64,0
2008-10-17,77271616178.0,440787977.0,97.4,12.8191724776149,62969711.0,12.236254403368198,102.04,10.789637673852999,85.885,1
2008-10-16,80833726616.0,495130125.0,101.89,12.993796642098301,70732875.0,12.8003281433182,103.43,11.5251948559035,91.74,1
2008-10-15,77707954873.0,396043865.0,97.95,13.442291798361401,56577695.0,12.3053502957897,107.0,12.297812562071,97.89,1
2008-10-14,82571147966.0,495597172.0,104.08,14.623203414292199,70799596.0,13.075455424051,116.4,12.9573642624579,103.14,0
2008-10-13,87474008212.0,385120190.0,110.26,13.885761798812,55017170.0,13.851841997077802,110.53,12.691031004396901,101.02,0
2008-10-10,76795610329.0,555075367.0,96.8,12.562889531178902,79296481.0,12.160877066181099,100.0,10.678456101502,85.0,1
2008-10-09,70401265089.0,404547493.0,88.74,12.0352481708694,57792499.0,11.1483081699681,95.8,10.8794623340009,86.6,0
2008-10-08,71234275325.0,552321070.0,89.79,12.1018314853846,78903010.0,11.2802185100455,96.33,10.7638837503141,85.68,1
2008-10-07,70734469183.0,470441839.0,89.16,12.7513328741466,67205977.0,11.2010723059991,101.5,11.174690237983599,88.95,0
2008-10-06,77858690059.0,526957473.0,98.14,12.4096222788985,75279639.0,12.3292197858989,98.78,10.997553495594001,87.54,1
